"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_annualized_frequency","wildfire_annualized_frequency"
"CA","Los Angeles","06037218120","+34.0435631,-118.3206759","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218210","+34.0427907,-118.3423056","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218220","+34.0434012,-118.3348919","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218300","+34.0427467,-118.3548171","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218400","+34.0369278,-118.3592342","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218500","+34.0373844,-118.3505675","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218600","+34.0371852,-118.3427412","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218701","+34.0373889,-118.3333058","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218702","+34.0334074,-118.3337765","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218800","+34.0377797,-118.3230095","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037218900","+34.0326941,-118.3230172","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219010","+34.0276144,-118.3229262","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219020","+34.0222083,-118.3226729","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219300","+34.0267587,-118.3318299","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219500","+34.0209191,-118.3405648","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219700","+34.0277561,-118.3490693","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219800","+34.0299390,-118.3547601","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219901","+34.0297377,-118.3605226","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037219902","+34.0293100,-118.3685170","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037220000","+34.0278406,-118.3401928","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037220100","+34.0251238,-118.3651555","29.77943993","17.26370049","2.630584717","73.11111111","2.74022e-05"
"CA","Los Angeles","06037221110","+34.0457195,-118.2878287","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221120","+34.0421001,-118.2878972","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221210","+34.0436623,-118.3028633","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221220","+34.0435737,-118.2960214","29.77943993","17.26370049","2.630584717","73.11111111","1.10555e-05"
"CA","Los Angeles","06037221302","+34.0417457,-118.3114921","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221303","+34.0453825,-118.3084384","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221304","+34.0453620,-118.3146461","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221401","+34.0338860,-118.3132694","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221402","+34.0384431,-118.3090474","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221500","+34.0348455,-118.3046372","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221601","+34.0348166,-118.2959265","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221602","+34.0384299,-118.2921024","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221710","+34.0346981,-118.2876316","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221810","+34.0306568,-118.2923015","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221820","+34.0304526,-118.2864985","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037221900","+34.0267694,-118.2895621","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222001","+34.0281954,-118.3132805","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222002","+34.0218914,-118.3132782","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222100","+34.0273170,-118.3023777","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222200","+34.0309167,-118.3024156","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222500","+34.0218497,-118.3045508","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222600","+34.0218424,-118.2958710","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037222700","+34.0209197,-118.2856809","29.77943993","17.26370049","2.630584717","73.11111111","2.67555e-05"
"CA","Los Angeles","06037224010","+34.0367637,-118.2658977","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224020","+34.0304827,-118.2686568","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224200","+34.0406231,-118.2767157","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224310","+34.0443840,-118.2827213","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224320","+34.0415884,-118.2808530","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224410","+34.0351392,-118.2799814","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224420","+34.0316495,-118.2769037","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224600","+34.0222989,-118.2718023","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037224700","+34.0262403,-118.2800160","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037226001","+34.0244835,-118.2502739","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037226002","+34.0326196,-118.2477686","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037226410","+34.0241996,-118.2622815","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037226420","+34.0218419,-118.2570623","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037226700","+34.0173502,-118.2621294","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037227010","+34.0185256,-118.2469968","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037227020","+34.0157537,-118.2519330","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228100","+34.0096170,-118.2439607","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228210","+34.0104120,-118.2534818","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228220","+34.0060455,-118.2513193","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228310","+34.0113510,-118.2624160","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228320","+34.0078219,-118.2636361","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228410","+34.0137400,-118.2691132","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228420","+34.0082598,-118.2718914","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228500","+34.0034919,-118.2690648","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037228600","+34.0036935,-118.2608661","29.77943993","17.26370049","2.630584717","73.11111111","2.76679e-05"
"CA","Los Angeles","06037228710","+33.9993679,-118.2542903","21.06671339","12.02172476","2.472194182","73.11111111","0"
"CA","Los Angeles","06037228720","+33.9993670,-118.2499406","21.06138615","12.01851965","2.472097337","73.11111111","0"
"CA","Los Angeles","06037228800","+33.9992469,-118.2432565","20.82904917","11.87873507","2.467873633","73.11111111","0"
"CA","Los Angeles","06037228900","+33.9920544,-118.2430143","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037229100","+33.9921607,-118.2520958","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037229200","+33.9982715,-118.2608283","16.80529585","9.457860603","2.394724954","73.11111111","0"
"CA","Los Angeles","06037229300","+33.9979135,-118.2706778","16.86128673","9.491547283","2.395742824","73.11111111","0"
"CA","Los Angeles","06037229410","+33.9922359,-118.2695618","14.47889042","8.058188438","2.352432728","73.11111111","5.5042e-06"
"CA","Los Angeles","06037229420","+33.9925311,-118.2608177","14.47889042","8.058188438","2.352432728","73.11111111","1.98481e-05"
"CA","Los Angeles","06037231100","+34.0152478,-118.2765579","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231210","+34.0145285,-118.2980282","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231220","+34.0145635,-118.2893753","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231300","+34.0145164,-118.3045380","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231400","+34.0145548,-118.3129995","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231500","+34.0072777,-118.3108266","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231600","+34.0072734,-118.2980319","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231710","+34.0073136,-118.2893576","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231720","+34.0074463,-118.2840710","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231800","+34.0074446,-118.2774651","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037231900","+33.9997716,-118.2773419","21.7614509","12.4397107","2.484823965","73.11111111","0"
"CA","Los Angeles","06037232110","+33.9994947,-118.2893178","21.21006127","12.10796942","2.474800134","73.11111111","0"
"CA","Los Angeles","06037232120","+33.9996748,-118.2839315","21.44723274","12.25066265","2.479111726","73.11111111","0"
"CA","Los Angeles","06037232200","+34.0017243,-118.2978735","28.7737994","16.65866104","2.612302961","73.11111111","0"
"CA","Los Angeles","06037232300","+33.9974228,-118.2981841","14.57057799","8.113351887","2.354099536","73.11111111","0"
"CA","Los Angeles","06037232400","+33.9993836,-118.3108346","21.03823211","12.00458912","2.471676415","73.11111111","0"
"CA","Los Angeles","06037232500","+33.9920834,-118.3108167","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037232600","+33.9920924,-118.2979984","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037232700","+33.9923462,-118.2858532","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037232800","+33.9923979,-118.2771882","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037234000","+34.0120868,-118.3214867","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037234200","+34.0164074,-118.3311523","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037234300","+34.0073786,-118.3290220","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037234501","+33.9974948,-118.3244351","14.56870885","8.112227322","2.354065556","73.11111111","0"
"CA","Los Angeles","06037234502","+34.0018666,-118.3244227","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037234600","+33.9920177,-118.3275610","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037234700","+33.9872213,-118.3276852","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037234800","+33.9818234,-118.3220826","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037234901","+33.9817876,-118.3286609","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037234902","+33.9822575,-118.3340918","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037235100","+33.9852423,-118.3463239","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037235201","+33.9745535,-118.3221148","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037235202","+33.9730801,-118.3303760","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037236000","+34.0122748,-118.3623219","28.77528177","16.6595529","2.612329909","73.11111111","0.000658756"
"CA","Los Angeles","06037236100","+34.0126393,-118.3402132","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037236202","+34.0170719,-118.3530792","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037236203","+34.0184552,-118.3467706","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037236204","+34.0147165,-118.3491896","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037236400","+34.0067001,-118.3512616","29.34214909","17.00060627","2.622635112","73.11111111","7.32219e-05"
"CA","Los Angeles","06037237101","+33.9856234,-118.2913772","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237102","+33.9857553,-118.2837235","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237201","+33.9857256,-118.2991149","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237202","+33.9863341,-118.3100903","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237300","+33.9782833,-118.3110714","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237401","+33.9784675,-118.2948084","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237402","+33.9784618,-118.3013342","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237500","+33.9783023,-118.2893094","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237600","+33.9785135,-118.2838720","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237710","+33.9726959,-118.2861364","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237720","+33.9692863,-118.2861511","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237800","+33.9709601,-118.2981214","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037237900","+33.9709293,-118.3111925","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037238000","+33.9472944,-118.3097251","14.47889042","8.058188438","2.352432728","73.11111111","8.7643e-06"
"CA","Los Angeles","06037238100","+33.9636280,-118.3111989","14.47889042","8.058188438","2.352432728","73.11111111","0"
